index,x,y  # MediaPipe 468, image coords [0,1] y-down
267,0.306934,0.561492
268,0.307777,0.582178
269,0.329574,0.561922
270,0.346284,0.561700
271,0.326501,0.577699
272,0.341840,0.572292
273,0.372615,0.586739
274,0.289600,0.502160
275,0.290448,0.480159
276,0.423084,0.274487
277,0.326099,0.403629
278,0.327933,0.483733
279,0.328456,0.470053
280,0.421037,0.442169
281,0.288570,0.450216
282,0.379673,0.258571
283,0.404661,0.261910
284,0.433052,0.179004
285,0.305889,0.291384
286,0.333170,0.301906
287,0.385144,0.560729
288,0.469738,0.536107
289,0.316815,0.498777
290,0.305745,0.506682
291,0.369890,0.559735
292,0.366052,0.562007
293,0.412289,0.245657
294,0.330027,0.491292
295,0.347261,0.266985
296,0.348480,0.247340
297,0.358271,0.144946
298,0.422301,0.211646
299,0.352248,0.195323
300,0.432577,0.260995
301,0.444661,0.237870
302,0.307756,0.572499
303,0.328048,0.569858
304,0.344162,0.566904
305,0.314231,0.502622
306,0.368410,0.560736
307,0.357972,0.572849
308,0.364126,0.563559
309,0.308395,0.495296
310,0.339949,0.576383
311,0.325012,0.582698
312,0.307237,0.588752
313,0.316671,0.645042
314,0.312596,0.622943
315,0.311094,0.610727
316,0.309434,0.598707
317,0.307194,0.589733
318,0.340040,0.576813
319,0.342996,0.579949
320,0.346255,0.585636
321,0.348941,0.591628
322,0.359321,0.537089
323,0.482516,0.411497
324,0.351383,0.570858
325,0.354289,0.572003
326,0.302448,0.515395
327,0.326766,0.503572
328,0.304008,0.511828
329,0.345428,0.412195
330,0.376889,0.422962
331,0.332819,0.477916
332,0.401576,0.156141
333,0.392570,0.197448
334,0.383959,0.239605
335,0.357719,0.609651
336,0.308258,0.260538
337,0.310396,0.200447
338,0.312792,0.141975
339,0.393596,0.344437
340,0.438471,0.361122
341,0.323730,0.348703
342,0.417982,0.303252
343,0.313109,0.392911
344,0.317611,0.479718
345,0.458249,0.370631
346,0.427536,0.380074
347,0.405878,0.392904
348,0.372304,0.393966
349,0.346858,0.388551
350,0.328371,0.381827
351,0.288978,0.372274
352,0.458538,0.421452
353,0.431761,0.298278
354,0.285801,0.512344
355,0.324905,0.429755
356,0.480318,0.304795
357,0.314301,0.373398
358,0.335666,0.476323
359,0.407756,0.320137
360,0.317992,0.462715
361,0.478333,0.471859
362,0.323202,0.340523
363,0.303909,0.454150
364,0.430253,0.608209
365,0.431749,0.630390
366,0.475578,0.417153
367,0.451772,0.571880
368,0.459421,0.273401
369,0.360881,0.696794
370,0.285372,0.517179
371,0.342310,0.442719
372,0.453772,0.327300
373,0.375820,0.336441
374,0.362582,0.339071
375,0.360947,0.574719
376,0.458720,0.468993
377,0.332322,0.729316
378,0.381228,0.690319
379,0.403759,0.665842
380,0.348645,0.339456
381,0.335817,0.339557
382,0.327340,0.340475
383,0.444991,0.289332
384,0.337298,0.317394
385,0.350980,0.306168
386,0.365752,0.302758
387,0.379666,0.305075
388,0.388955,0.310791
389,0.471233,0.252941
390,0.385170,0.332568
391,0.338919,0.531953
392,0.316063,0.496221
393,0.305326,0.534091
394,0.405399,0.641495
395,0.383938,0.669205
396,0.331835,0.717027
397,0.453544,0.589953
398,0.327645,0.331526
399,0.300753,0.408308
400,0.358203,0.712424
401,0.472783,0.471707
402,0.325051,0.583284
403,0.327818,0.590096
404,0.330737,0.599203
405,0.332643,0.609537
406,0.339837,0.630450
407,0.354507,0.567363
408,0.356871,0.563645
409,0.359155,0.561028
410,0.376058,0.546916
411,0.437945,0.488824
412,0.300610,0.381218
413,0.309879,0.326308
414,0.320475,0.325503
415,0.351370,0.570476
416,0.442781,0.542094
417,0.292892,0.334615
418,0.349659,0.651801
419,0.288393,0.400871
420,0.313834,0.440908
421,0.323024,0.670126
422,0.386073,0.597525
423,0.354189,0.490067
424,0.369666,0.627260
425,0.398672,0.479346
426,0.374976,0.508114
427,0.415592,0.510806
428,0.329190,0.696683
429,0.324153,0.450218
430,0.399357,0.616262
431,0.378939,0.646996
432,0.399316,0.565798
433,0.456533,0.509374
434,0.421012,0.570581
435,0.466758,0.523336
436,0.391578,0.529957
437,0.312381,0.418298
438,0.312354,0.491001
439,0.322881,0.492979
440,0.304714,0.478514
441,0.321859,0.301358
442,0.348843,0.281169
443,0.374275,0.274498
444,0.395173,0.276958
445,0.409804,0.286235
446,0.420807,0.324088
447,0.475426,0.366491
448,0.408891,0.359396
449,0.391260,0.368853
450,0.368091,0.371804
451,0.346372,0.369619
452,0.330077,0.365632
453,0.318181,0.361780
454,0.482868,0.356009
455,0.323666,0.496984
456,0.301072,0.431094
457,0.301161,0.495666
458,0.294787,0.506459
459,0.301861,0.498408
460,0.320998,0.503561
461,0.291182,0.509896
462,0.290697,0.514632
463,0.317654,0.342960
464,0.308974,0.351311
465,0.303180,0.359166
466,0.394286,0.315722
467,0.408698,0.305123
468,0.191394,0.334688
469,0.209865,0.333915
470,0.191148,0.312863
471,0.173235,0.335439
472,0.191755,0.357252
473,0.363229,0.320356
474,0.381371,0.318357
475,0.361686,0.298542
476,0.344743,0.322040
477,0.364164,0.342412
